"video_id","feature_names","title","description","category","duration","path","topics"
"facebook10155995233405891","Transportation, Weather, Poster, Human, Cap, Automobile, Fries, Flora, Crystal, Promotional, Product, Asphalt, Branded Content, 3 shot changes first 10 seconds, Surgeon, Traffic Jam, Jersey, Frog, Doctor, Curry, Text, Hat, Person, Quick Service Restaurants (QSR), Pickle, Vegetation, Fog, Drink, People, Sweatshirt, Car, Wildlife, Shipping Container, Road, Coat, Amphibian, Relish, Parking Lot, Back, 2-3 minutes, Sweater, Food, Bbq, T-Shirt, Tarmac, Outdoors, Food/Recipe, Product Review, Nature, Cup, Market, Mist, Matthew E. White, Clothing, Spectacle, Coolio, Parking, Alexandra Kosteniuk, Beanie, Food & Drink, Food & Grocery, Animal, Overcoat, Calvin Richardson, Logo, Informational, Shirt, Bush, Suit, Trademark, Advertisement, Word, Plant, Burger, Bevy Smith, Beverage, 3 average shot changes per 10 seconds, Bottle","U.S. of Awesome: Taurus Flavors","Forget The Bean. This is Chicagos true icon.","NEWS",147.155,"/Thrillist/videos/10155995233405891/",
"facebook1140656682698868","Transportation, Poster, Human, Automobile, Crowd, Flora, Gardening, Fence, Alloy Wheel, Person, Text, 31-60 seconds, 2 shot changes first 10 seconds, Moss, Glasses, Ivy, Parade, Jacket, Floral Design, Pottery, Clothing, Leaf, Art, Coat, Hair, Paper, Afro Hairstyle, Vine, Handwriting, Flower Arrangement, Paulina Vega, Wheel, Flower, Sweater, Sprout, Planter, Field, Female, Lawn, Blender, Vegetation, Vehicle, Mixer, Car Wheel, People, Fern, Car, Lin Laishram, Blossom, Jar, Graphic Design, 2 average shot changes per 10 seconds, Pot, Flyer, Droplet, Herbs, Yemi Alade, Brochure, Mouth, Bush, Vase, Plant, Calligraphy, Blazer, Cardigan, Lip, Ornament, Potted Plant, Hedge","Pantone Color Of The Year","Pantone just announced its color of the year...","NEWS",42.131,"/Refinery29RSVP/videos/1140656682698868/",
"facebook10156362825325891","Candle, Transportation, Tripod, Human, Electrical Device, Dough, Poster, Beard, Automobile, 3 shot changes first 10 seconds, 10 - 15 Percent Of Screen Width - First 10 Seconds, Jersey, Smile, Meal, Curry, 10 - 12 The Most Words On Screen At Any One Time - First 10 Seconds, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Face, Flora, Glass, Coil, Lighting, Text, Person, Dessert, 2 - 3 Words Per Second - First 10 Seconds, Table, Sphere, Appliance, TEXT_TOP_LEFT, Menu, Sunglasses, Pottery, Glasses, Dining Table, 4 average shot changes per 10 seconds, Vegetable, TEXT_BOTTOM_LEFT, Pizza, Pub, Cup, Cream, Oven, Bowl, 26 - 30 Words On Screen - First 10 Seconds, Trademark, Paper, Fried Chicken, Waffle, Nuggets, T-Shirt, Dip, Flying, Cake, Bbq, Food, Carrot, 10-12 shot changes first 30 seconds, Dish, Furniture, Drink, People, Cocktail, Alcohol, Car, 5 - 10 Percent of Screen Height - First 10 Seconds, Webpage, File, Portrait, Rotor, Jar, Plate, Creme, Logo, Flyer, Pot, Brochure, TEXT_BOTTOM_CENTER, Spoon, Mushroom, Shirt, Spiral, Cauliflower, Vase, Produce, Plant, Beverage, 1 Second On Screen, Potted Plant, Bottle, Bar Counter","Fork Yeah: Babu Ji NYC","These chicken and waffles come with a colorful Indian twist.","NEWS",180.862,"/Thrillist/videos/10156362825325891/",
"facebook10156302018300891","Transportation, Poster, Human, Leisure Activities, Automobile, 3 shot changes first 10 seconds, 5 Average Words On Screen, 0 - 5 Percent of Screen Height - First 10 Seconds, 10 - 15 Percent Of Screen Width - First 10 Seconds, Wall, Newborn, Outer Space, Invertebrate, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Silhouette, Money, Kid, Flora, Crystal, 21 - 25 Words On Screen - First 10 seconds, 21 - 25 Words On Screen - First 10 seconds, Hat, Skeleton, Text, Person, Dessert, Birch, Car Mirror, 3-4 minutes, 2 - 3 Words Per Second - First 10 Seconds, Sphere, Pole, Back, TEXT_TOP_LEFT, Insect, Cradle, Animal, Glasses, Pottery, Spider, Coin, Clothing, Cocoa, Brick, Space, Vegetable, Mirror, Chocolate, Astronomy, TEXT_BOTTOM_LEFT, Hole, Nature, Grain, Child, Earth, Trademark, Paper, Garden Spider, Fried Chicken, Vine, Oak, Deck, Field, Food, Forest, Universe, Plumbing, Fungus, Vehicle, Vegetation, Tile, Corn, Baby, Adventure, Atlas, Apiary, Map, People, Car, Carpenter, Wood, Planet, Plywood, Jar, Arachnid, Globe, Logo, Flyer, Cookie, Brochure, Tree, Soil, Head, Mushroom, Bucket, Cowboy Hat, Porch, TEXT_BOTTOM_CENTER, Produce, Word, Vase, Patio, Plant, Ground, Diagram, Biscuit, János Gálvölgyi, Bust, 1 Second On Screen, 3 average shot changes per 10 seconds, Potted Plant, Ornament, Fudge","Bush Bee Man","This guy is the bee whisperer.","NEWS",193.065,"/thrillistentertainment/videos/10156302018300891/",
"facebook1289209864490779","Transportation, Human, Automobile, Pedestrian, Person, Sidewalk, 3-4 minutes, 0 shot changes first 30 seconds, Walkway, Path, Pavement, Clothing, Roberto Soriano, Coat, Vehicle, Phyllis Diller, People, Van, Car, Overcoat, 0 shot changes first 10 seconds, Suit, 3 average shot changes per 10 seconds",,"Our #Beauty Issue cover and party host Kelly Osbournes #RedCarpet arrival! #BELLANewYork #BellaNYmag #BellaLAmag #BellaLosAngeles #FBlive #LiveTV #BELLATV #NY #Fashion #Wellness #Celebrity #Lifestyle #BeautyIssue","NEWS",197.268,"/bellanyc/videos/1289209864490779/",
"facebook10155373944553224","Transportation, Sun Hat, Human, Poster, Leisure Activities, Beard, Automobile, Cap, Science Channel, Camping, Surgeon, Plan, Doctor, Folk, Silhouette, Flora, Bamboo, Document, Bicycle, Text, Tablet Computer, Person, Hat, Hose, Physics, Bike, Warehouse, Camping, Science, 2 shot changes first 10 seconds, RiFF RAFF, Glasses, Fire, Baseball Cap, Clothing, Mountain Tent, Vegetable, Classroom, Jason Motte, Flame, Seeker, Receipt, Trademark, Paper, Indoors, Explosion, Country, Electronics, Computer, 5 average shot changes per 10 seconds, 2-3 minutes, Tent, Motel, Food, Building, Can Farts Explode, Close-up, Animated, Sedan, Room, Live Action, light gray text on white backdrop, White text, Vehicle, Laptop, Drink, Bean, Text-on-Screen, MythBusters Dutch Oven Myth, People, Car, Asleep, Wood, Plywood, Hotel, Henrik Freischlader, Multi-Segment, Pc, Gazebo, Logo, Pot, Flyer, Shohei Matsunaga, Brochure, Science experiment, MythBusters, Head, Hardhat, White text on blue backdrop, 13-15 shot changes first 30 seconds, Word, Produce, Helmet, Plant, Diagram, Beverage, Blue text on white backdrop","Deadly Dutch Oven Minimyth","Could your farts be deadly? (via MythBusters)","ENTERTAINMENT",137.066,"/SeekerMedia/videos/10155373944553224/",
"facebook738278389693812","Transportation, Windshield, Poster, Human, Ihsahn, Automobile, Face, Lighting, Arun, Fats Waller, Smile, Person, People, Car, Back, Apparel, Lamp, Javier Bardem, Table Lamp, Ring, Corset, Coat, Sedan, Lampshade, 2 shot changes first 10 seconds, Cheryl Fergison, Glasses, Clothing, Overcoat, Laughing, Portrait, Head, Dimples, Riccardo Scamarcio, 2-3 minutes, Jewelry, Suit, Word, 3 average shot changes per 10 seconds, Playing Guitar, Ornament","The Greatest Villain Of The Century","No Country For Old Men turns 10 this year.","NEWS",139.113,"/thrillistentertainment/videos/738278389693812/",
"facebook1262711473790412","Transportation, Poster, Human, Premiere, Ato Essandoh, Angela Bassett, Jeremy Renner, Automobile, Silhouette, Train Station, Flora, Train, Person, Military Uniform, Car, People, Back, Apparel, Terminal, Military, Team, Coat, Army, Bus, Chadwick Boseman, Sedan, Soldier, 4 shot changes first 10 seconds, Vehicle, 31-60 seconds, Pottery, Girl, Clothing, Overcoat, Jar, Logo, Flyer, Brochure, Jessica Lange, Blonde, Phil Davis, Subway, Head, 5 average shot changes per 10 seconds, Swimwear, Female, Scarlett Johansson, Paper, Suit, Trademark, 13-15 shot changes first 30 seconds, Word, Plant, Vase, Potted Plant","The Black Panther Cast Is Hella Diverse","The cast of Black Panther is hella diverse.","BUSINESS",50.473,"/thrillistentertainment/videos/1262711473790412/",
"facebook10155358736575891","Poster, Human, Transportation, Fries, Frying Pan, Electrical Device, Automobile, Wok, Kid, Nachos, Flora, Cooking, Branded Content, 3 shot changes first 10 seconds, Meal, Person, Quick Service Restaurants (QSR), People, Car, Bean Sprout, American Cuisine, Appliance, Seafood, Food/Recipe, Vegetable, Oven, Hole, Bowl, Cup, Child, Cafeteria, 10-12 shot changes first 30 seconds, Food & Drink, Potato, Vehicle, Drink, Furniture, Baby, Restaurant, Breakfast, Pottery, Glasses, Jar, Sign, 91-120 seconds, Logo, Flyer, Brochure, Buffet, Al Hartley, Web Series, Sprout, Food, Trademark, Paper, Plant, Produce, Word, Beverage, Highlight, 3 average shot changes per 10 seconds, Restaurants","Fork Yeah: 375 Fries","These are the crispiest french fries in NYC: thrl.st/2rwwGTB","NEWS",92.777,"/thrillisttravel/videos/10155358736575891/",
"facebook1446638978730993","Transportation, Poster, Human, Automobile, Ct Scan, Stefan Kiessling, Person, Car, People, Panties, Computer, Electronics, Apparel, 4 average shot changes per 10 seconds, X-Ray, Phone, Underwear, Sedan, Ashleigh Gentle, Mobile Phone, Papoose, 2 shot changes first 10 seconds, Lingerie, Clothing, Glasses, 91-120 seconds, Flyer, Brochure, Photo Booth, Head, Swimwear, Paper, Bikini, Word, Cell Phone, Khris Middleton","This Woman Signs Music For Deaf Concertgoers","This woman has been interpreting at music festivals — and KILLING IT — for 10 years. (via NowThis Entertainment)","NEWS",95.785,"/thrillistentertainment/videos/1446638978730993/",
"facebook10156302885020891","15 - 20 Percent Of Screen Width - First 10 Seconds, Human, Transportation, Leisure Activities, Skylight, Musician, Scoreboard, Premiere, Home Decor, Poster, Automobile, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, 10 - 12 The Most Words On Screen At Any One Time - First 10 Seconds, Lighting, Lantern, Kid, Geranium, Fence, Dance, Fireworks, Flora, Pedestrian, Foxglove, Fiddle, Crowd, Arched, 3 - 4 Words Per Second - First 10 Seconds, Slot, Urban, Text, Person, Coffee Table, Gladiolus, Dessert, Accessories, Person Drinking, People, Night, Shopping, Console, Collage, Light, Blossom, Car, 3-4 minutes, Back, Table, Pole, TEXT_TOP_LEFT, Outdoors, Glitter, Town, Lamp, Electronics, City, Flower Arrangement, Cake, Apparel, Gambling, Table Lamp, Duncan Edwards, Bling, Art, TEXT_BOTTOM_LEFT, Flame, Tablecloth, Pillar, Pub, Dancing, Entertainment Center, Child, Celebrating, Arch, Window, Water, Greeting Card, Lampshade, Chair, Can, TEXT_MIDDLE_LEFT, 31 + Words On Screen - First 10 Seconds, Vegetation, Vehicle, Clown, Flamenco, Musical Instrument, Guitarist, Furniture, Baby, Altar, TEXT_MIDDLE_RIGHT, James Conlon, Gondola, Animal, Violin, Market, Pottery, Playing Piano or Keyboard, Fire, Glasses, Clothing, Billboard, 5 - 10 Percent of Screen Height - First 10 Seconds, Viola, Jar, Stage, Shop, Hotel, Downtown, Ampersand, Aluminium, Brochure, Gate, Logo, Dance Pose, Flyer, Boat, Audience, Alphabet, Guitar, Kiosk, Head, Envelope, Hardhat, Bush, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, Music, Tin, Swimwear, Food, Flower, Motel, Jewelry, Fountain, Column, Game, Building, TEXT_BOTTOM_RIGHT, Vigil, Poppy, Paper, Trademark, Bikini, Canopy, Architecture, Party, Word, 13-15 shot changes first 30 seconds, Plant, Helmet, Performer, Night Life, Vase, Bust, 3 average shot changes per 10 seconds, 1 Second On Screen, Watercraft, Vessel, Linen, Potted Plant, Ornament, Mail, Electric Guitar, Bar Counter, Hedge","Free Thrillist: Las Vegas","Here are free attractions you can visit in Las Vegas for every day of the week.  >> thrl.st/2nQj0nk","NEWS",205.459,"/Thrillist/videos/10156302885020891/",
"facebook10155474696855891","Windshield, Transportation, Electrical Device, Poster, Automobile, Lighting, Handrail, Ferry, Driving, Sewing, Toilet, Van, Rubble, Car, Airplane, Table, Appliance, 61-90 seconds, Outdoors, Rv, Electronics, Sideboard, Nature, Oven, Banister, Bus, Room, Greeting Card, Chair, Vehicle, Furniture, Yacht, 2 shot changes first 10 seconds, Shelf, Glasses, Flooring, Billboard, Wood, Plywood, Bathroom, Brochure, Sand, Boat, Logo, Flyer, Soil, Envelope, Aircraft, Interior Design, Mountain, Couch, Game, Field, Paper, Trademark, Indoors, Domino, Word, Rock, 3 average shot changes per 10 seconds, Watercraft, Vessel, Mail","Mega-RV","This RV is basically a yacht on wheels: thrl.st/2uc0vdB","NEWS",69.907,"/Thrillist/videos/10155474696855891/",
"facebook10156147003625891","Transportation, Poster, Human, Electrical Device, Automobile, Omar Cook, Handrail, Flora, Fence, Ruins, Pedestrian, Pierre Lapointe, Arched, Urban, Spaniel, Person, Sports Car, Text, Canine, People, Car, Fern, Collage, Aerial View, Pet, Landscape, Back, Canal, Handwriting, Deck, Electronics, Calendar, Outdoors, Tugboat, Bernard Cazeneuve, Art, Nature, Cup, Cocker Spaniel, Banister, Arch, Water, 10-12 shot changes first 30 seconds, Hovercraft, Formula One, Mammal, Nadège Lacroix, Dinghy, Can, 4 shot changes first 10 seconds, Vehicle, Vegetation, Switch, Laptop, Moss, Race Car, Convention Center, Animal, Countryside, Nail, Pottery, Market, Glasses, Manicure, Billboard, Bridge, Jar, Aluminium, Logo, Flyer, Castle, Brochure, Boat, Tree, Tomb, Porch, Bush, Beagle, 2-3 minutes, Tin, Hound, Pollution, Building, Paper, Architecture, Trademark, Dog, Georg Gänswein, Angelo Comastri, Word, Terrier, Vase, Scenery, Plant, Artur Rasizade, Calligraphy, Watercraft, 3 average shot changes per 10 seconds, Supermarket, Vessel, Potted Plant, Hedge, Bottle","Things You Didnt Know About LaCroix","Everything you need to know about your favorite sparkling water. >> thrl.st/2neWTGP","NEWS",157.289,"/thrillistfoodanddrink/videos/10156147003625891/",
"facebook10155953317930891","Transportation, Poster, Human, Home Decor, Automobile, Glass, Petal, Fireworks, Flora, Carnation, Urban, Text, Person, People, Night, Car, Blossom, Alcohol, Table, Headrest, Outdoors, Rowboat, Gemstone, Diamond, Coat, Tablecloth, Cushion, Amphibious Vehicle, Blender, Greeting Card, Dinghy, Chair, Vehicle, Drink, Mixer, Furniture, Yacht, Goblet, Animal, Pottery, Glasses, Dining Table, Clothing, Overcoat, Jar, 91-120 seconds, 2 average shot changes per 10 seconds, Tuxedo, Logo, Flyer, Brochure, Boat, Envelope, Jewelry, Flower, Building, Trademark, Suit, Paper, 1 shot changes first 10 seconds, Vase, Plant, Beverage, Watercraft, Potted Plant, Ornament, Vessel, Linen, Mail","The Worlds Most Expensive Dinner","Win the ultimate romantic dinner date for $2.","NEWS",91.646,"/thrillistfoodanddrink/videos/10155953317930891/",
"facebook1293303824093072","Transportation, Poster, Windshield, Human, Automobile, Dance, Asphalt, Pedestrian, Sidewalk, Text, Person, Sports Car, People, Car, Airplane, 0 shot changes first 30 seconds, Warplane, Walkway, Tarmac, Tugboat, Formula One, 31-60 seconds, Path, Race Car, Jet, Engine, Pavement, 1 average shot changes per 10 seconds, Logo, Flyer, Boat, Brochure, 0 shot changes first 10 seconds, Trademark, Paper, Word, Watercraft","Truck Driver Throws Flying Leg Kick to Stop Thief Who Stole Hi...","This guy pulled off the most badass move to get his phone back from a thief.","NEWS",39.166,"/thrillistentertainment/videos/1293303824093072/",
"facebook10155352037673387","Transportation, Jeep, Poster, Automobile, Human, Costume, Asphalt, Flora, Jersey, Sidewalk, Person, People, Suv, Taxi, Truck, Car, Flood, Walkway, Palm Tree, Hospital, Back, 61-90 seconds, T-Shirt, Shorts, Tarmac, Tow Truck, Nature, Cosplay, Luther Blissett, Dinghy, Vehicle, Path, Cab, Clothing, Pavement, Pottery, Fireman, Brick, 0 average shot changes per 10 seconds, Jar, Pot, Boat, Arecaceae, Shirt, Tree, Housing, Soil, House, Villa, Building, Swimwear, 0 shot changes first 10 seconds, Offroad, Word, Vase, Plant, Ground, Clinic, 1-3 shot changes first 30 seconds, Potted Plant","This Rainy Season Seems To Have Been Particularly Catastrophic.","Extreme weather has been happening all over the world.","NEWS",76.158,"/SeekerMedia/videos/10155352037673387/",
"facebook10155478358340891","4-6 shot changes first 30 seconds, Transportation, Poster, Human, Leisure Activities, Automobile, Asphalt, Flora, Sea Waves, Ocean, Person, Coffee Table, Car, People, Airplane, 6 average shot changes per 10 seconds, Parking Lot, Table, Palm Tree, Rowboat, Shorts, Tarmac, Outdoors, Flying, Fishing, Canoe, Nature, Water, Sedan, Outrigger, Parking, Kayak, Dinghy, Beach, Chair, Furniture, Vehicle, Yacht, Bridge, Glasses, Clothing, Vincent Gale, Wood, Sport, Plywood, 91-120 seconds, Sports, Sea, Boat, Bag, Arecaceae, Tree, Aircraft, Swimwear, Couch, Building, Cone, Cave, 1 shot changes first 10 seconds, Word, Rock, Plant, Vessel, Watercraft, Cutlery","Foldable Kayak You Can Take Anywhere","This boat folds down into a suitcase.","NEWS",93.161,"/Thrillist/videos/10155478358340891/",
"facebook10156062704280891","Transportation, Poster, Human, Electrical Device, Beard, Automobile, Coil, Ankle, Person, Rust, Text, Dessert, Car, People, Appliance, Cake, Mayonnaise, Electronics, 4 average shot changes per 10 seconds, Niels Ruf, Oven, Cup, Cream, Flame, Drawer, Drink, Furniture, 2 shot changes first 10 seconds, Shelf, Brick, Fire, Clothing, Billboard, Webpage, Creme, File, Aluminium, Ampersand, 91-120 seconds, Flyer, Logo, Brochure, Alphabet, Photo Booth, Spoon, Shirt, Spiral, Car Dealership, Tin, Food, Trademark, Paper, Fried Chicken, Word, Sink, Pasta, Person Eating, Beverage, Tortellini, Cutlery","Donair Cam","Watch this meat roast anytime day or night.","NEWS",96.126,"/Thrillist/videos/10156062704280891/",
"facebook10156038512380891","4-6 shot changes first 30 seconds, Transportation, Human, Jeep, Poster, Automobile, Ferry, Asphalt, Sea Waves, Ocean, Sports Car, Person, Truck, People, Flood, Car, Airplane, Jet Ski, Tarmac, Rowboat, Outdoors, Tubing, Road, Motorcycle, Nature, Amphibious Vehicle, Water, Toy, Formula One, Hovercraft, Seaplane, Dinghy, Vehicle, 2 shot changes first 10 seconds, Yacht, Race Car, Pickup Truck, Buggy, Surfing, Sport, 91-120 seconds, 2 average shot changes per 10 seconds, Sports, Sea, Logo, Flyer, Boat, Brochure, Waterfront, Convertible, Trademark, Paper, Word, DJ Kayz, Watercraft, Vessel, Biplane","WaterCar","This amphibious car is just as fast in water as it is on land.","NEWS",91.689,"/thrillisttravel/videos/10156038512380891/",
